hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
5b45b1c8b8,copilot_gpt-5-mini,4,"Reverts prior change that populated the DCN315 clock table from DCFCLK data; restores safer clock-selection logic (find_clk_for_voltage, scanning DfPstateTable) and adds checks to avoid a no-read underflow when pmfw disables dcfclk states.",4,0,0,0,,,,,,,,,11.467,,,,,,
5dc6ce767d,copilot_gpt-5-mini,4,"Add renesas,r9a07g054-mali compatible to the Mali Bifrost devicetree binding YAML so the RZ/V2L (R9A07G054) SoC (Mali‑G31) is documented and accepted by DT validators.",0,0,0,4,,,,,,,,,8.797,,,,,,
60b3c27fb9,copilot_gpt-5-mini,4,"Rename struct pcie_port to dw_pcie_rp across the DesignWare PCIe host driver and headers, updating function signatures, local variables and usages to use the 'dw_' prefixed name for consistency and clearer namespacing.",0,0,4,0,,,,,,,,,8.176,,,,,,
647df0d41b,copilot_gpt-5-mini,4,"Adjusts the printk format for eth->h_proto from %#06hx to %#06x so the format matches the promoted type of ntohs(eth->h_proto); a small, local change to address a Clang -Wformat warning.",0,0,4,0,,,,,,,,,9.253,,,,,,
64ac0befe7,copilot_gpt-5-mini,4,"Adjusts the branch-range check in arch/mips/kernel/jump_label.c by casting BIT(25) to long so the comparison is signed, preventing negative offsets from incorrectly triggering WARN_ON and avoiding signed/unsigned comparison issues.",4,0,0,0,,,,,,,,,11.49,,,,,,
67fda6c2df,copilot_gpt-5-mini,4,Eliminates the HW_VAR_H2C_FW_P2P_PS_OFFLOAD switch case and calls rtl8188e_set_p2p_ps_offload_cmd() directly; removes the corresponding enum. This simplifies the HAL indirection and calls the function where needed.,0,0,4,0,,,,,,,,,10.547,,,,,,
710c8d6c02,copilot_gpt-5-mini,4,Makes a local symbol static to silence a sparse warning by restricting its linkage; changes cavium_erratum_23154_cpus from global to file-local static const.,0,0,4,0,,,,,,,,,6.35,,,,,,
719ca37972,copilot_gpt-5-mini,4,"Edits devicetree binding examples for MDSS to remove an unnecessary/incorrect interrupt flags cell (e.g. <0 IRQ_TYPE_LEVEL_HIGH> -> <0>), reflecting that the MDSS interrupt provider uses a single-cell interrupt spec.",0,0,4,0,,,,,,,,,10.546,,,,,,
7392d87a9f,copilot_gpt-5-mini,4,"Generalizes allocation and handling of control arrays: allocates space for arrays in struct v4l2_ctrl_ref, renames dynamic-array fields to generic array names, and updates allocation/validation logic to prepare for drivers resizing arrays.",0,0,0,4,,,,,,,,,14.208,,,,,,
76ee15ae1b,copilot_gpt-5-mini,4,"Adds several Qualcomm SoC IDs and PMIC model strings to drivers/soc/qcom/socinfo.c so the socinfo driver recognizes SM8350, SC8280XP, SA8540P, another SM8450 entry and multiple PMICs found on those boards.",0,0,0,4,,,,,,,,,7.882,,,,,,
7b0ac469e3,copilot_gpt-5-mini,4,"Replace explicit switch that printed 'A'..'E' or ""unknown"" with logic that maps chip_cut 0..15 to letters 'A'..'P' and prints a single char, ensuring all chip cuts are recognised and simplifying the code.",0,0,4,0,,,,,,,,,10.131,,,,,,
801179b670,copilot_gpt-5-mini,4,Removes a redundant software '.is_enabled' field and its helper functions from ux500 PRCMU clock driver because the core clock framework already maintains enable state; cleans up unused code paths.,0,0,4,0,,,,,,,,,10.736,,,,,,
805a3ebed5,copilot_gpt-5-mini,4,"Reorganizes arch/riscv/mm/init.c to group and move XIP-specific #ifdefs, extern declarations, and the pt_ops XIP_FIXUP macro so XIP-only code is adjacent; this is a preprocessor/layout cleanup with no behavioral change.",0,0,4,0,,,,,,,,,23.263,,,,,,
8bad51c689,copilot_gpt-5-mini,4,"Sets device-tree node statuses to ""okay"" for qupv3_id_0/1 and gpi_dma0/1 in the sm6350-lena DTS, enabling QUP and GPI DMA hardware so functioning I2C nodes can be added later.",0,0,0,4,,,,,,,,,7.675,,,,,,
8f5a9371e6,copilot_gpt-5-mini,4,"Corrects and clarifies comments in drivers/thermal/rzg2l_thermal.c: updates TS_CODE_CAP_TIMES comment, fixes 'caliberation'->'calibration', and reformats block comments to meet coding style; no functional changes.",0,0,4,0,,,,,,,,,6.561,,,,,,
907862e9ae,copilot_gpt-5-mini,4,"Replaces a busy-wait loop that could hang when failing to acquire the hardware semaphore with an early check that logs an error and returns, preventing infinite hang on surprise hardware removal.",4,0,0,0,,,,,,,,,8.086,,,,,,
9231bb1b25,copilot_gpt-5-mini,4,"Replaces old master/slave DAI/clocking terminology with modern provider/consumer terms in pcm3168a, updates masks, format checks and error messages to match current ASoC naming and semantics.",0,0,4,0,,,,,,,,,12.659,,,,,,
944d95f766,copilot_gpt-5-mini,4,Remove an obsolete #ifndef IS_SWAPFILE fallback in fs/nfs/file.c that defined IS_SWAPFILE(inode) as 0; this is a simple cleanup because IS_SWAPFILE is always defined.,0,0,4,0,,,,,,,,,6.326,,,,,,
9af41cc334,copilot_gpt-5-mini,4,"Adds GTP Echo Request/Response handling for GTPv0 and GTPv1u: implements validation and response builders, routing helper, restart-count attribute, new IE/packet structs, and hooks to auto-respond when kernel-created sockets exist.",0,0,0,4,,,,,,,,,9.325,,,,,,
9b51d9d866,copilot_gpt-5-mini,4,"Replaces cpumask_next_* usages with cpumask_first_* when the search effectively starts at -1 (start==0), and adds cpumask_first_zero(); updates several callers (blk-mq, virtio, qbman, clocksource) to use the new helper for small efficiency and clarity improvements.",0,0,4,0,,,,,,,,,15.246,,,,,,
a373f38cd1,copilot_gpt-5-mini,4,Remove the code path that queried the firmware IOVAR 'dtim_assoc' (which firmware no longer supports) after roaming; the change avoids repeated error messages by not attempting this unsupported query and simplifies bss info handling.,4,0,0,0,,,,,,,,,7.999,,,,,,
c8e98eaf2b,copilot_gpt-5-mini,4,"Adds a new board config 'adl_rt5682' and an ACPI match entry to support the ALC5682 headset codec on platforms without a speaker amplifier, wiring the codec to SSP0 following Intel BT offload design and selecting appropriate topology/firmware files.",0,0,0,4,,,,,,,,,8.989,,,,,,
cc767e7c69,copilot_gpt-5-mini,4,"Adds a guard in io_sendmsg_zc to check SOCK_SUPPORT_ZC and return -EOPNOTSUPP when the socket doesn't support zerocopy, aligning sendmsg behavior with existing zerocopy send request handling.",4,0,0,0,,,,,,,,,6.415,,,,,,
cee7db1b02,copilot_gpt-5-mini,4,"Update kerneldoc-preamble.sty to test for xeCJK.sty before loading and gate CJK enablement on both the Noto Sans CJK font and the xeCJK package, avoiding xelatex failures on systems with texlive-xecjk absent.",4,0,0,0,,,,,,,,,14.532,,,,,,
dc3f4dee81,copilot_gpt-5-mini,4,"Updates scripts/checkpatch.pl to ignore lines beginning with 'case' for the macro-complexity check, preventing false positives for 'case' macros by adding the regex exemption /^case\b/.",4,0,0,0,,,,,,,,,7.063,,,,,,
de40c281fe,copilot_gpt-5-mini,4,"Replace the simple-KMS helpers with standard DRM atomic helpers in simpledrm: convert plane/crtc/connector/encoder setup, use drm_atomic checks and helper functions, reorganize update/disable paths; stated to be no functional change.",0,0,4,0,,,,,,,,,6.604,,,,,,
dedc215003,copilot_gpt-5-mini,4,"Adds a jpeg decode worker and multicore decode support: HW allocation/put helpers, worker that selects/free HW, waitqueue, runtime/clk handling, and new m2m ops and device-tree driver data to run multiple decode HWs in parallel.",0,0,0,4,,,,,,,,,13.412,,,,,,
e1553351d7,copilot_gpt-5-mini,4,"Removes many VPRINTK() verbose printk calls and the ata_scsi_dump_cdb() helper and its prototype across libata, relying on tracepoints instead to reduce redundant debug output and clean up code.",0,0,4,0,,,,,,,,,7.271,,,,,,
e5fc78252c,copilot_gpt-5-mini,4,"Implements support to use extra vblank (extended blank during FREESYNC) to enter zstate: adds flags, stream adjust fields, optimized_min_dst_y_next_start calculations, hubp program_extended_blank, and integrates checks into DML/hwseq and clk decisions.",0,0,0,4,,,,,,,,,9.217,,,,,,
e688ba3e27,copilot_gpt-5-mini,4,Changes the hqd_destroy() callback prototype: resets the third parameter from uint32_t to enum kfd_preempt_type to match implementations and avoid a Clang kCFI indirect-call type mismatch at runtime.,4,0,0,0,,,,,,,,,10.037,,,,,,
e79368b15d,copilot_gpt-5-mini,4,"Fixes the stm32 pinctrl device-tree binding schema by renaming the property from 'reset' to the correct 'resets' and adding 'additionalProperties: false' to the gpio pattern, tightening validation and correcting the documented binding.",0,0,4,0,,,,,,,,,7.883,,,,,,
e950329880,copilot_gpt-5-mini,4,"Adds a conditional per-file CFLAGS entry to ath9k Makefile that disables -Warray-bounds when KBUILD_EXTRA_WARN is not set, silencing a spurious GCC 12 warning as a temporary workaround.",0,0,4,0,,,,,,,,,8.703,,,,,,
ee74fdf0ca,copilot_gpt-5-mini,4,Replaces pm_runtime_get_sync() with pm_runtime_resume_and_get() in sun8i-ss PRNG to simplify runtime PM handling and error path; small API change expected to keep behavior but improve correctness/clarity.,0,0,4,0,,,,,,,,,10.75,,,,,,
f110ed8498,copilot_gpt-5-mini,4,"Refactors io_uring fixed-file handling by moving fixed file installation/removal into filetable.c, adding __io_fixed_fd_install and io_fixed_fd_remove that take an io_ring_ctx (not io_kiocb), updating headers and call sites to use the ctx-based API.",0,0,4,0,,,,,,,,,9.764,,,,,,
f3116f2e52,copilot_gpt-5-mini,4,"Updates the imx8mq VPU devicetree binding to split the previously combined VPU node into separate G1 and G2 nodes: introduces new compatible strings (nxp,imx8mq-vpu-g1/g2), reduces reg/interrupts/clocks to single entries, updates examples and power-domain usage, and deprecates the old combined compatible.",0,0,0,4,,,,,,,,,7.628,,,,,,
fab6f4904e,copilot_gpt-5-mini,4,"Inline the previously separate IWL_DEVICE_BZ_COMMON macro into IWL_DEVICE_BZ in the iwlwifi 22000 configuration, removing an extra indirection and simplifying the macro definitions in cfg/22000.c; no functional change.",0,0,4,0,,,,,,,,,10.545,,,,,,
